datetime,timestamp,height,width,filename,filepath
2019-07-15 07:59:35.372000595,1.5631775753720005e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006073.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006073.jpg
2019-07-15 07:59:35.399692337,1.5631775753996923e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006074.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006074.jpg
2019-07-15 07:59:35.433068537,1.5631775754330685e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006075.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006075.jpg
2019-07-15 07:59:35.466370003,1.56317757546637e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006076.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006076.jpg
2019-07-15 07:59:35.499785300,1.5631775754997852e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006077.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006077.jpg
2019-07-15 07:59:35.532968387,1.5631775755329684e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006078.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006078.jpg
2019-07-15 07:59:35.566250181,1.5631775755662502e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006079.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006079.jpg
2019-07-15 07:59:35.599588316,1.5631775755995884e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006080.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006080.jpg
2019-07-15 07:59:35.633063761,1.5631775756330637e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006081.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006081.jpg
2019-07-15 07:59:35.666345049,1.563177575666345e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006082.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006082.jpg
2019-07-15 07:59:35.699650773,1.5631775756996508e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006083.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006083.jpg
2019-07-15 07:59:35.732839676,1.5631775757328397e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006084.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006084.jpg
2019-07-15 07:59:35.766205384,1.5631775757662054e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006085.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006085.jpg
2019-07-15 07:59:35.799552900,1.563177575799553e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006086.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006086.jpg
2019-07-15 07:59:35.832854906,1.5631775758328548e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006087.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006087.jpg
2019-07-15 07:59:35.866172533,1.5631775758661724e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006088.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006088.jpg
2019-07-15 07:59:35.899531145,1.5631775758995313e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006089.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006089.jpg
2019-07-15 07:59:35.932848558,1.5631775759328486e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006090.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006090.jpg
2019-07-15 07:59:35.966175883,1.563177575966176e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006091.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006091.jpg
2019-07-15 07:59:35.999646970,1.563177575999647e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006092.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006092.jpg
2019-07-15 07:59:36.033116131,1.5631775760331162e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006093.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006093.jpg
2019-07-15 07:59:36.066336253,1.5631775760663363e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006094.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006094.jpg
2019-07-15 07:59:36.099734627,1.5631775760997345e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006095.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006095.jpg
2019-07-15 07:59:36.133155008,1.563177576133155e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006096.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006096.jpg
2019-07-15 07:59:36.166257671,1.5631775761662577e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006097.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006097.jpg
2019-07-15 07:59:36.200717524,1.5631775762007176e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006098.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006098.jpg
2019-07-15 07:59:36.232955735,1.5631775762329556e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006099.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006099.jpg
2019-07-15 07:59:36.266301505,1.5631775762663014e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006100.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006100.jpg
2019-07-15 07:59:36.299545603,1.5631775762995456e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006101.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006101.jpg
2019-07-15 07:59:36.333576279,1.5631775763335762e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006102.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006102.jpg
2019-07-15 07:59:36.366296335,1.5631775763662963e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006103.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006103.jpg
2019-07-15 07:59:36.399678139,1.5631775763996782e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006104.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006104.jpg
2019-07-15 07:59:36.432895551,1.5631775764328955e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006105.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006105.jpg
2019-07-15 07:59:36.466188530,1.5631775764661885e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006106.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006106.jpg
2019-07-15 07:59:36.499329053,1.563177576499329e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006107.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006107.jpg
2019-07-15 07:59:36.532709667,1.5631775765327096e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006108.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006108.jpg
2019-07-15 07:59:36.566018809,1.5631775765660188e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006109.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006109.jpg
2019-07-15 07:59:36.599386057,1.563177576599386e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006110.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006110.jpg
2019-07-15 07:59:36.632986542,1.5631775766329866e+18,500.0,530.0,_camera_crop_image_rect_color_compressed_000006111.jpg,camera_images/_camera_crop_image_rect_color_compressed_000006111.jpg
